doc_id,entity,type
4671,israel,GPE
4671,monthslong,GPE
4671,jewish,NORP
4671,the west bank,GPE
4671,east jerusalem,GPE
4671,us,GPE
4671,recent days,DATE
4671,us,GPE
4671,israel,GPE
4671,clinton,PERSON
4671,friday,DATE
4671,mideast,LOC
4671,next week,DATE
4671,israeli,NORP
4671,palestinians,NORP
4671,egyptian,NORP
4671,israeli,NORP
4671,israel,GPE
4671,israel,GPE
4671,us,GPE
4671,un,ORG
4671,middle east,LOC
4671,egyptian,NORP
4671,henry sokolski,PERSON
4671,us,GPE
4671,first,ORDINAL
4671,russia,GPE
4671,us,GPE
4671,2005,DATE
4671,nearly year,DATE
4671,the white house,ORG
4671,un,ORG
4671,jonathan weisman,PERSON
4671,jay solomon at,PERSON
4671,joe lauria,PERSON
4672,indonesia,GPE
4674,bosnia,GPE
4674,saturday april 24 2010,DATE
4674,bosnia,GPE
4676,13ian,CARDINAL
4676,early next week,DATE
4678,tuesday may 4,DATE
4678,pat moon,PERSON
4680,uk,GPE
4680,british,NORP
4680,george bush,PERSON
4680,gordon heathcliffe,PERSON
4682,3,CARDINAL
4682,monday,DATE
4689,14d,CARDINAL
4689,14d,CARDINAL
4690,sullivan jacob,PERSON
4690,saturday april 24 2010,DATE
4690,14d,CARDINAL
4690,14d,CARDINAL
4691,harry reid,PERSON
4691,saturday april 24 2010,DATE
4691,yesterday friday april 23 2010,DATE
4691,reid,PERSON
4691,congress,ORG
4691,iran,GPE
4691,israelis,NORP
4691,palestinians,NORP
4691,iran,GPE
4691,israelipalestinian,NORP
4693,8am,TIME
4694,uspakistan,ORG
4694,franklin,ORG
4694,8th,ORDINAL
4694,first,ORDINAL
4694,millennium,DATE
4694,7516,CARDINAL
4694,2,CARDINAL
4694,john jay room,PERSON
4694,751,CARDINAL
4694,doom shah mehmood qureshi,PERSON
4694,7th,ORDINAL
4694,uspakistan,ORG
4694,franklin,ORG
4694,8th,ORDINAL
4694,270,CARDINAL
4694,mullens,PERSON
4694,mullens,PERSON
4694,uspakistan,ORG
4694,thomas jefferson room 81h,PERSON
4694,uspakistan,ORG
4694,franklin,ORG
4694,8thfloor,CARDINAL
4694,uspakistan,ORG
4694,8th,ORDINAL
4696,1,CARDINAL
4697,yesterday,DATE
4698,correct mills cheryl,ORG
4698,wednesday march 24 2010,DATE
4700,this week,DATE
4700,the 14th,DATE
4700,huma,PERSON
4700,the 28th,DATE
4700,friday,DATE
4700,vietnam,GPE
4700,reyes,ORG
4700,tomorrow,DATE
4700,state,ORG
4701,tomorrow,DATE
4701,60,CARDINAL
4701,one,CARDINAL
4701,8 years,DATE
4701,four,CARDINAL
4701,the 8 years,DATE
4702,sunday april 25 2010,DATE
4703,last friday,DATE
4704,second,ORDINAL
4705,ramallah,GPE
4705,this week,DATE
4705,the arab league followup committee,ORG
4705,may 1,DATE
4705,israelis,NORP
4705,today,DATE
4705,4 to 3 days,DATE
4705,iran,GPE
4705,tonight,TIME
4705,ben,PERSON
4705,yesterday,DATE
4705,today,DATE
4706,josh,PERSON
4706,wednesday march 10 2010,DATE
4706,the united states,GPE
4706,republican,NORP
4706,congress,ORG
4706,world war ii,EVENT
4706,richard lugar,PERSON
4706,six years,DATE
4706,half dozen,CARDINAL
4706,several dozen,CARDINAL
4706,congress,ORG
4706,african development bank asian development bank european bank,ORG
4706,interamerican development bank,ORG
4706,today,DATE
4706,the united states,GPE
4706,the asian development bank,ORG
4706,533 million,CARDINAL
4706,128 billion,CARDINAL
4706,american,NORP
4706,congress,ORG
4706,june,DATE
4706,us,GPE
4706,scott morris,PERSON
4706,the end of march,DATE
4706,the interamerican development bank,ORG
4706,annual,DATE
4706,michael,PERSON
4706,202,CARDINAL
4706,6471709,DATE
4707,4,CARDINAL
4707,4,CARDINAL
4707,senate,ORG
4707,dem md,PERSON
4707,nato,ORG
4707,one,CARDINAL
4708,chinese,NORP
4708,last week,DATE
4708,chinese,NORP
4708,chinese,NORP
4708,the first two days 30000,DATE
4708,100,CARDINAL
4708,mandarin,LANGUAGE
4708,americans,NORP
4708,mandarin,LANGUAGE
4708,two,CARDINAL
4708,bison,PERSON
4709,tonight,TIME
4709,iran,GPE
4709,tomorrow,DATE
4716,un,ORG
4716,last week,DATE
4719,campbell kurt,ORG
4719,monday april 26 2010,DATE
4719,14b 14d,DATE
4719,tokyo,GPE
4719,tokyo,GPE
4719,tomorrow,DATE
4722,friday,DATE
4724,april 6th,DATE
4728,monday april 26 2010,DATE
4728,cheryl sullivan jacob dimartino,PERSON
4728,douglas walter macmanus,PERSON
4728,joseph fw,PERSON
4728,doha,GPE
4728,doha,GPE
4728,this weekend,DATE
4728,al jazeera,ORG
4728,kabul,GPE
4728,two days,DATE
4728,next thursday,DATE
4731,1,CARDINAL
4731,june 2011 3,DATE
4732,monday april 26 2010,DATE
4732,1,CARDINAL
4732,7th,ORDINAL
4732,2,CARDINAL
4732,3,CARDINAL
4732,0,CARDINAL
4732,3,CARDINAL
4733,today,DATE
4733,months,DATE
4735,american,NORP
4735,mexican,NORP
4737,14b 14d,DATE
4737,johnnie,ORG
4737,johnnie,PERSON
4739,tonight,TIME
4740,b5,PERSON
4740,15,CARDINAL
4740,today,DATE
4740,un,ORG
4740,huma,PERSON
4740,the morning,TIME
4741,april 27 2010,DATE
4743,sullivan jacob,PERSON
4743,sunday may 2 2010,DATE
4743,tt dkp v8 5 2,PERSON
4745,930am,EVENT
4749,israel,GPE
4749,the week,DATE
4749,the april 10th date to the 24th,DATE
4753,arrive state department,ORG
4753,daily,DATE
4753,daily,DATE
4753,8,CARDINAL
4753,weekly,DATE
4753,jose miguel insulza,PERSON
4753,annual,DATE
4753,iran,GPE
4753,first,ORDINAL
4753,iran,GPE
4753,sec,ORG
4753,mario canahuati,PERSON
4753,shiloh,NORP
4753,shiloh baptist,ORG
4753,1500,CARDINAL
4753,ninth,ORDINAL
4753,church en,PERSON
4754,1,CARDINAL
4754,1,CARDINAL
4754,thursday april 29 2010,DATE
4754,cohns b6,ORG
4755,dai,ORG
4757,shanghai,GPE
4757,chinese,NORP
4757,us,GPE
4757,shanghai,GPE
4757,chinese,NORP
4757,hu jintao,PERSON
4757,shanghai,GPE
4757,1520 minutes,TIME
4757,thursday april 29,DATE
4757,shanghai time usa pavilion,ORG
4757,hu,PERSON
4757,wang qishan,PERSON
4757,shanghai expo bureau,ORG
4757,chinese,NORP
4757,wang qishan,PERSON
4757,chinese,NORP
4757,obama,PERSON
4757,about 10,CARDINAL
4757,us,GPE
4757,hu thanked,PERSON
4758,beijing,GPE
4758,april 29,DATE
4758,reuters,ORG
4758,28,CARDINAL
4758,two,CARDINAL
4758,eastern china,LOC
4758,thursday,DATE
4758,fourth,ORDINAL
4758,recent weeks,DATE
4758,47,DATE
4758,jiangsu province,GPE
4758,thursday,DATE
4758,morning,TIME
4758,20 cm,QUANTITY
4758,xinhua news agency,ORG
4758,five,CARDINAL
4758,2001,DATE
4758,xinhua,ORG
4758,fourth,ORDINAL
4758,china,GPE
4758,recent weeks,DATE
4758,one,CARDINAL
4758,16,CARDINAL
4758,china,GPE
4758,wednesday the same day,DATE
4758,eight,CARDINAL
4758,last month,DATE
4758,beijing news,ORG
4758,chinese,NORP
4759,14b 14d,DATE
4759,beijing,GPE
4759,beijing,GPE
4759,beijing,GPE
4761,wchinese,NORP
4761,dai bingguo,ORG
4761,washington,GPE
4761,washington,GPE
4761,dr dorothy,PERSON
4761,washington,GPE
4761,3101,DATE
4761,state department office,ORG
4761,white house,ORG
4761,white house,ORG
4761,white house,ORG
4761,weekly,DATE
4761,white house,ORG
4761,annual,DATE
4761,8th,ORDINAL
4761,american,NORP
4761,jewish,NORP
4761,1300,DATE
4763,huma,PERSON
4763,monday,DATE
4764,hrc,PERSON
4764,tomorrow morning,TIME
4765,lauren,PERSON
4765,hrc,PERSON
4767,nbc,ORG
4767,nbc,ORG
4767,david gregory,PERSON
4767,nbc,ORG
4767,nbc,ORG
4767,2010,DATE
4767,shanghai,GPE
4767,8th,ORDINAL
4767,dr mohammad,PERSON
4767,wqatari,NORP
4767,alsarah alsalem,PERSON
4767,al sarah,PERSON
4767,miguel angel,PERSON
4767,gram,CARDINAL
4767,4,CARDINAL
4767,george marshall,PERSON
4767,76,CARDINAL
4767,152nd,ORG
4767,first,ORDINAL
4767,washington,GPE
4767,washington,GPE
4767,washington,GPE
4767,2180,CARDINAL
4767,new york,GPE
4767,laguardia,PRODUCT
4767,laguardia airport,FAC
4767,4,CARDINAL
4769,valmoro lona valmoroustategov,ORG
4769,friday april 30,DATE
4769,2010,DATE
4769,jiloty lauren,PERSON
4769,this morning,TIME
4770,wednesday march,DATE
4770,24 2010,DATE
4770,iran,GPE
4770,ayatollah mesbahyazdi,PERSON
4770,iranian,NORP
4770,iranian,NORP
4770,today,DATE
4770,persian,NORP
4770,english,LANGUAGE
4770,bush,PERSON
4770,george bush,PERSON
4770,bush,PERSON
4770,the united states,GPE
4770,the united states,GPE
4770,bush,PERSON
4770,the good old days,DATE
4770,today,DATE
4770,the united states,GPE
4770,iraq,GPE
4770,afghanistan,GPE
4770,guantanamo,FAC
4770,europe,LOC
4770,the united states,GPE
4770,iraq,GPE
4770,iraq,GPE
4770,iraqi,NORP
4770,najaf,GPE
4770,islamic,NORP
4770,afghanistan,GPE
4770,americans,NORP
4770,taliban,ORG
4770,bush,PERSON
4770,the united states,GPE
4770,iranian,NORP
4770,russians,NORP
4770,chinese,NORP
4770,these days,DATE
4770,the united states,GPE
4770,iranian,NORP
4770,americans,NORP
4770,george bush,PERSON
4770,john mccain,PERSON
4770,sarah palin,PERSON
4770,iranian,NORP
4770,the earliest years,DATE
4770,the good old days,DATE
4771,every five years,DATE
4771,the last four decades,DATE
4772,lona,ORG
4775,friday april 30 2010,DATE
4778,tomorrow,DATE
4779,mejanne jen,ORG
4783,friday april 30 2010,DATE
4783,first,ORDINAL
4783,second,ORDINAL
4783,epa,ORG
4783,this third,DATE
4783,sunday,DATE
4783,clinton,PERSON
4783,david,PERSON
4783,first,ORDINAL
4783,louisiana,GPE
4783,billions of dollars,MONEY
4784,b5 b5,PERSON
4784,weekend,DATE
4785,thursday march 25 2010,DATE
4785,httowww haaretzcomhasersspagesil,PERSON
4785,158992,DATE
4785,benn netanyahu,PERSON
4785,washington,GPE
4785,the united states,GPE
4785,this week,DATE
4785,netanyahu,PERSON
4785,us,GPE
4785,barack obama,PERSON
4785,american,NORP
4785,israeli,NORP
4785,america,GPE
4785,palestinian,NORP
4785,iran,GPE
4785,israeli,NORP
4785,east jerusalem,GPE
4785,raised decade ago,DATE
4785,second,ORDINAL
4785,netanyahu,PERSON
4785,jerusalem,GPE
4785,israel,GPE
4785,jewish,NORP
4785,west bank,GPE
4785,israel,GPE
4785,the white house,ORG
4785,thousands,CARDINAL
4785,hundreds,CARDINAL
4785,american,NORP
4785,knowing netanyahu,PERSON
4785,the weekend,DATE
4785,joe bidens,PERSON
4785,two weeks ago,DATE
4785,us,GPE
4785,state,ORG
4785,hillary clinton,PERSON
4785,washington,GPE
4785,george mitchell,PERSON
4785,sunday,DATE
4785,netanyahu,PERSON
4785,the white house,ORG
4785,washington,GPE
4785,biden clinton,PERSON
4785,americans,NORP
4785,obama netanyahu,PERSON
4785,palestinians,NORP
4785,year,DATE
4785,white house,ORG
4785,netanyahu,PERSON
4785,americans,NORP
4785,sunday,DATE
4785,morning,TIME
4785,the house of representatives vote,ORG
4785,israel,GPE
4785,americans,NORP
4785,november,DATE
4785,netanyahu,PERSON
4785,the white house,ORG
4785,late hour,TIME
4785,the white house,ORG
4785,jerusalem,GPE
4785,americans,NORP
4785,washington,GPE
4785,washington,GPE
4785,jarrah,PERSON
4785,first,ORDINAL
4785,washington,GPE
4785,israel,GPE
4785,today,DATE
4785,netanyahu,PERSON
4785,america,GPE
4787,the weekend,DATE
4788,10am,TIME
4788,8am 10am 12pm 2pm and 4pm,TIME
4790,monday,DATE
4791,last september,DATE
4793,about 645 tonight,TIME
4793,london,GPE
4794,3,CARDINAL
4794,haiti,GPE
4794,qatar,GPE
4794,uae,GPE
4794,kuwait,GPE
4794,haiti,GPE
4796,14b 14d,DATE
4796,b5 bill,PERSON
4796,yesterday,DATE
4796,14b 14d,DATE
4797,sullivan jacob,PERSON
4797,sunday march 21 2010,DATE
4799,china,GPE
4805,tonight,TIME
4809,tomorrow,DATE
4810,2010,DATE
4810,monday,DATE
4810,2,CARDINAL
4810,tonight,TIME
4810,tomorrow,DATE
4814,eric woodard,PERSON
4814,2026471522,DATE
4814,2026471749,DATE
4815,jerry,PERSON
4815,clinton,PERSON
4815,today,DATE
4815,one,CARDINAL
4815,one,CARDINAL
4815,one,CARDINAL
4815,several hundred,CARDINAL
4815,at least once day,DATE
4815,un,ORG
4815,tokyo,GPE
4815,tomorrow,DATE
4815,tomorrow,DATE
4816,french,NORP
4816,haiti,GPE
4816,us,GPE
4816,paris,GPE
4816,january 19 2010,DATE
4816,last week,DATE
4816,obama,PERSON
4816,two,CARDINAL
4816,haiti,GPE
4816,french,NORP
4816,two,CARDINAL
4816,the ministry of foreign,ORG
4816,european,NORP
4816,the us department of state,ORG
4816,the united states,GPE
4816,haiti,GPE
4817,state,ORG
4820,sullivan jacob,PERSON
4820,thursday march 25,DATE
4820,2010,DATE
4825,pakistan,GPE
4825,india,GPE
4825,china,GPE
4825,south africa,LOC
4826,mexican,NORP
4826,two,CARDINAL
4826,mexican,NORP
4826,last night,TIME
4826,juarez,GPE
4826,one,CARDINAL
4826,mexican,NORP
4826,mexican,NORP
4826,second,ORDINAL
4826,mexican,NORP
4826,3 monthold,QUANTITY
4826,patricia espinosa,PERSON
4830,this morning,TIME
4831,wlebanese,NORP
4831,saad,PERSON
4831,white house,ORG
4831,white house,ORG
4831,weekly,DATE
4831,white house,ORG
4831,state department office,ORG
4831,white house,ORG
4831,white house,ORG
4831,white house,ORG
4831,wcypriot fm markos icyprianou,PERSON
4831,wken miller,PERSON
4831,dropby wlissa,ORG
4831,max,PERSON
4831,washington,GPE
4831,lichtenstein nyt,ORG
4831,washington,GPE
4831,washington,GPE
4831,washington,GPE
4831,2182,CARDINAL
4831,new york,GPE
4831,new york,GPE
4831,yorklaguardia airport depart,ORG
4832,52265,CARDINAL
4833,dennis,NORP
4834,pakistan,GPE
4834,pakistan,GPE
4834,hourly,TIME
4834,friday,DATE
4834,morning,TIME
4834,us,GPE
4834,pakistan,GPE
4834,us,GPE
4834,pakistan,GPE
4834,pakistani,NORP
4834,us,GPE
4834,pakistan,GPE
4834,kayanis,PERSON
4834,gop,ORG
4834,us,GPE
4834,us,GPE
4834,125 million,CARDINAL
4834,daily,DATE
4834,pakistan,GPE
4834,washington,GPE
4834,us,GPE
4834,pakistan,GPE
4834,afghanistan,GPE
4835,sunday march,DATE
4835,14 2010,DATE
4835,cherie blair,PERSON
4835,later this week,DATE
4835,congolese,NORP
4835,liberians,NORP
4835,last night,TIME
4835,haitian,NORP
4835,one,CARDINAL
4835,50k,CARDINAL
4835,last night,TIME
4835,afghan,NORP
4835,one,CARDINAL
4835,afghan,NORP
4835,bldg,GPE
4835,friday,DATE
4835,paul charron,PERSON
4835,last night,TIME
4837,juarez mexico,PERSON
4837,today,DATE
4837,three,CARDINAL
4837,the united states,GPE
4837,juarez mexico,PERSON
4837,one,CARDINAL
4837,american,NORP
4837,mexican,NORP
4837,mexico,GPE
4837,mexico,GPE
4837,mexico,GPE
4837,mexico,GPE
4837,mexico,GPE
4837,mexican,NORP
4837,american,NORP
4838,one,CARDINAL
4840,daily,DATE
4840,washington,GPE
4840,max blumenthal,PERSON
4840,israel,GPE
4840,about 68 months,DATE
4840,httpmideastforeignpolicycomposts20the_petraeus_briefing_biden_s_embarrassment_is_not_the_whole_sto,PERSON
4840,4saturday march 13 2010,DATE
4840,jan 16 two days,DATE
4840,haiti,GPE
4840,the us central command responsible,ORG
4840,american,NORP
4840,the middle east,LOC
4840,pentagon,ORG
4840,michael mullen,PERSON
4840,israelipalestinian,NORP
4840,gen david,PERSON
4840,33,CARDINAL
4840,arab,NORP
4840,us,GPE
4840,israel,GPE
4840,centcoms,GPE
4840,arab,NORP
4840,american,NORP
4840,israeli,NORP
4840,israelipalestinian,NORP
4840,mitchell,PERSON
4840,pentagon,ORG
4840,january,DATE
4840,december 2009,DATE
4840,arab,NORP
4840,pentagon,ORG
4840,america,GPE
4840,two days,DATE
4840,the white house,ORG
4840,the west bank,GPE
4840,gaza,GPE
4840,israel,GPE
4840,the european command,ORG
4840,iraq,GPE
4840,afghanistan,GPE
4840,us,GPE
4840,arab,NORP
4840,sunday,DATE
4840,the white house,ORG
4840,palestinian,NORP
4840,the white house,ORG
4840,the white house,ORG
4840,palestinians,NORP
4840,pentagon,ORG
4840,israel,GPE
4840,arab,NORP
4840,israeli,NORP
4840,the american press,ORG
4840,iran,GPE
4840,jcs,GPE
4840,israelipalestinian,NORP
4840,israel,GPE
4840,palestinians,NORP
4840,israel,GPE
4840,israel,GPE
4840,joe biden,PERSON
4840,israeli,NORP
4840,1600,CARDINAL
4840,east jerusalem,GPE
4840,israeli,NORP
4840,daily,DATE
4840,israeli,NORP
4840,netanyahu,PERSON
4840,netanyahu,PERSON
4840,iraq,GPE
4840,afghanistan,GPE
4840,pakistan,GPE
4840,israeli,NORP
4840,muslim,NORP
4840,palestinian,NORP
4840,east jerusalem,GPE
4840,american,NORP
4840,islamic,NORP
4840,american,NORP
4840,america,GPE
4840,the american medical association,ORG
4840,israeli,NORP
4840,us,GPE
4840,joe bidens,PERSON
4840,israel,GPE
4840,january,DATE
4840,david petraeus,PERSON
4840,pentagon,ORG
4840,israel,GPE
4840,israel,GPE
4840,israel,GPE
4840,pentagon,ORG
4840,four,CARDINAL
4840,two,CARDINAL
4840,mullens,PERSON
4840,israelipalestinian,NORP
4840,two,CARDINAL
4840,the white house state department,ORG
4840,pentagon,ORG
4840,american,NORP
4840,thirty years,DATE
4840,four,CARDINAL
4840,thirty years,DATE
4840,american,NORP
4840,american,NORP
4840,israel,GPE
4840,american,NORP
4840,israel,GPE
4840,israel,GPE
4840,americans,NORP
4840,the middle east,LOC
4840,america,GPE
4840,netanyahuslovefestoneveofbidensarrivalinisrael netanyahu,PERSON
4840,israel,GPE
4840,030910,DATE
4840,max,PERSON
4840,joe biden,PERSON
4840,jerusalem,GPE
4840,israeli,NORP
4840,1600,CARDINAL
4840,east jerusalem,GPE
4840,bibi netanyahu,PERSON
4840,john hagee,PERSON
4840,the day,DATE
4840,the middle east,LOC
4840,george mitchell,PERSON
4840,netanyahu,PERSON
4840,arrival netanyahu,PERSON
4840,john hagee,PERSON
4840,jerusalem,GPE
4840,israel,GPE
4840,millions,CARDINAL
4840,israeli,NORP
4840,iranian,NORP
4840,mahmoud ahmadinejad,PERSON
4840,the middle east,LOC
4840,1000,CARDINAL
4840,american,NORP
4840,jerusalem,GPE
4840,jewish,NORP
4840,jewish,NORP
4840,iran,GPE
4840,israeli,NORP
4840,michael oren,PERSON
4840,jerusalem,GPE
4840,nir barkat,PERSON
4840,danny ayalon,PERSON
4840,west bank,GPE
4840,bill clinton,PERSON
4840,days,DATE
4840,israel,GPE
4840,jewish,NORP
4840,one,CARDINAL
4840,two,CARDINAL
4840,jerusalem,GPE
4840,max blumenthal,PERSON
4840,vimeo,ORG
4840,15minute,CARDINAL
4840,john hagee,PERSON
4840,58 million,CARDINAL
4840,2001,DATE
4840,jewish,NORP
4840,the west bank,GPE
4840,gush katif,ORG
4840,gaza,GPE
4840,2005,DATE
4840,gaza,GPE
4840,2009,DATE
4840,gush katif,ORG
4840,israel,GPE
4840,palestinian,NORP
4840,israel,GPE
4840,israel,GPE
4840,max blumenthal,PERSON
4840,israel,GPE
4840,israel,GPE
4840,second,ORDINAL
4840,israel,GPE
4840,february,DATE
4840,tirtzu funding,PERSON
4840,knesset,ORG
4840,new israel fund,ORG
4840,israel,GPE
4840,16,CARDINAL
4840,israeli,NORP
4840,jerusalem,GPE
4840,levy,PERSON
4840,tirtzu mccarthyite,PERSON
4840,jerusalem,GPE
4840,republican,NORP
4840,john mccain,PERSON
4840,2008,DATE
4840,jewish,NORP
4840,israeli,NORP
4840,millions,CARDINAL
4840,annual,DATE
4840,us,GPE
4840,israel,GPE
4840,arab,NORP
4840,jewish,NORP
4840,the middle east,LOC
4840,israeli,NORP
4840,israel,GPE
4840,jewish,NORP
4840,jerusalem,GPE
4840,march 9,DATE
4840,joseph biden,PERSON
4840,israel,GPE
4840,the palestinian authority,ORG
4841,al quds,ORG
4842,this morning,TIME
4843,next few hours,TIME
4845,tomorrow,DATE
4845,tomorrow,DATE
4848,friday march 26 2010,DATE
4851,nora toiv,PERSON
4851,2026478633,DATE
4851,2026475548,CARDINAL
4855,730,CARDINAL
4855,afghan fm rasoul,ORG
4855,745,CARDINAL
4857,wednesday january 20 2010,DATE
4861,jake jack,PERSON
4861,today,DATE
4861,250 million,CARDINAL
4861,fy24,PRODUCT
4861,1,CARDINAL
4861,two,CARDINAL
4861,133,CARDINAL
4861,unison jeff,PERSON
4861,jeff jeffrey farrow,PERSON
4862,1pm,TIME
4863,tomorrow,DATE
4863,china,GPE
4863,chinese,NORP
4866,bin zayed al nahyan,PERSON
4866,uae,GPE
4866,khalifa bin zayed al nahyan,PERSON
4866,moroccan,NORP
4866,friday,DATE
4866,dubai,GPE
4866,march 27,DATE
4869,sullivan jacob,PERSON
4869,sunday june 20 2010,DATE
4871,today,DATE
4871,clinton,PERSON
4871,russian,NORP
4871,june 24,DATE
4871,medvedev secretary,PERSON
4871,clinton,PERSON
4871,lavrov,PERSON
4871,kyrgyzstan,GPE
4871,kyrgyzstan,GPE
4871,kyrgyzstan,GPE
4871,russian,NORP
4871,kyrgyzstan,GPE
4871,kyrgyzstan,GPE
4872,roger,PERSON
4873,russian,NORP
4874,sunday,DATE
4874,march 28 2010,DATE
4874,franklin roosevelt,PERSON
4874,josef stalin,PERSON
4874,michael smith,PERSON
4874,us,GPE
4874,winston churchill,PERSON
4874,franklin roosevelt,PERSON
4874,second,ORDINAL
4874,britain,GPE
4874,the commons foreign affairs committee,ORG
4874,today,DATE
4874,uk,GPE
4874,the iraq war,EVENT
4874,british,NORP
4874,america,GPE
4874,two,CARDINAL
4874,uk,GPE
4874,us,GPE
4874,tony blair,PERSON
4874,george bush,PERSON
4874,us,GPE
4874,iraq,GPE
4874,british,NORP
4874,us,GPE
4874,british,NORP
4874,uk,GPE
4874,american,NORP
4874,british,NORP
4874,two,CARDINAL
4874,uk,GPE
4874,us,GPE
4874,two,CARDINAL
4874,us,GPE
4874,cia,ORG
4874,british,NORP
4874,indian,NORP
4874,british,NORP
4874,british,NORP
4874,uk,GPE
4874,british,NORP
4874,british,NORP
4874,last month,DATE
4874,american,NORP
4874,mi5,PERSON
4874,us,GPE
4874,britain,GPE
4874,sunday,DATE
4874,2010,DATE
4874,sunday,DATE
4874,the news international group news international limited,ORG
4874,1,CARDINAL
4874,virginia,GPE
4874,243,CARDINAL
4874,69,CARDINAL
4877,huma david,PERSON
4877,russian,NORP
4877,david,PERSON
4877,14b 14d,DATE
4878,jeffrey called davut,ORG
4878,one hour,TIME
4878,namik tan,PERSON
4880,843 june 21 2010,DATE
4880,rex wockner,ORG
4880,june 11,DATE
4880,490,CARDINAL
4880,june 27,DATE
4880,the national lgbt association,ORG
4880,78,CARDINAL
4880,ninth,ORDINAL
4880,11th,ORDINAL
4880,johanna,PERSON
4880,belgium,GPE
4880,canada,GPE
4880,netherlands,GPE
4880,portugal,GPE
4880,south africa,GPE
4880,spain,GPE
4880,mexico city,GPE
4880,connecticut,GPE
4880,iowa,GPE
4880,massachusetts,GPE
4880,new hampshire,GPE
4880,vermont,GPE
4880,washington,GPE
4881,gaza,GPE
4881,gaza,GPE
4881,palestinian,NORP
4881,gaza,GPE
4881,the west bank,GPE
4881,palestinian,NORP
4881,gaza,GPE
4881,united nations security council,ORG
4881,1860 2009,DATE
4881,israel,GPE
4881,palestinian,NORP
4881,2005,DATE
4881,israel,GPE
4881,palestinian,NORP
4881,egypt,GPE
4881,gaza,GPE
4881,gaza,GPE
4881,israel,GPE
4881,israel,GPE
4881,israel,GPE
4881,the palestinian authority,ORG
4881,gaza,GPE
4881,the west bank,GPE
4881,gaza,GPE
4881,gaza,GPE
4881,meet urgent civilian,ORG
4881,israel,GPE
4881,palestinian,NORP
4881,israel,GPE
